age,annual_income,education_years,work_experience_years,credit_score,loan_amount,loan_duration_months,interest_rate,debt_to_income_ratio,monthly_expenses,savings_balance,investment_balance,number_of_dependents,employment_stability_years,housing_status_score,marital_status_score,health_risk_index,insurance_coverage_score,spending_score,online_activity_score,device_usage_hours,location_risk_index,previous_default_count,financial_literacy_score,loan_default
29,53484.06668,18,30,676.5717576,25514.02353,12,10.87608058,0.5340169096,2488.859229,20925.497,18218.42533,4,8,5,1,0.1725448831,1,21,43,7.641403597,0.07221940159,0,42,0
18,47491.63174,10,3,716.5173367,47327.4538,36,8.28775532,0.6630600557,3698.964682,0,24013.21539,5,17,1,2,0.4784348613,1,61,31,9.482415464,0.1784417868,0,70,0
38,62386.73653,9,38,664.7251356,41271.672,48,13.26283577,0.8110956515,2434.845105,28830.67683,8006.616436,5,21,4,2,0.3936731773,2,23,10,8.909227971,0.7514771547,0,30,0
47,78691.7907,17,16,797.2579156,13440.11106,36,9.622457516,0.7731919363,3198.52139,30316.93404,13448.81372,5,6,2,3,0.265456155,2,35,52,4.862451809,0.9070341686,0,72,0
54,86512.54553,15,32,702.6921295,16301.82908,12,3.470225618,0.08443526451,1858.072214,15870.65647,39749.1586,2,21,3,1,0.8619605755,4,77,25,5.951156207,0.17095115,0,36,0
45,66001.8737,12,19,672.2562815,21155.39947,36,16.11785867,0.8763728237,2631.064148,0,17736.52932,5,27,3,3,0.2633087164,4,70,15,11.17533316,0.9163857318,1,15,0
39,65231.99999,17,38,707.6781778,14823.39648,24,13.80753728,0.07249870787,1103.199176,0,61246.42477,4,16,1,3,0.2465775016,5,27,29,11.78601327,0.1367411739,0,53,0
21,66409.19291,17,15,663.4406187,24235.55092,48,8.60455313,0.4248953113,3468.42927,23238.5121,0,3,14,5,2,0.4573827993,2,92,95,3.970789634,0.8978653386,0,7,0
47,65443.38431,13,18,690.8348311,12711.88001,60,16.40010727,0.06200549209,1500.518571,25949.01512,25074.84956,2,29,4,3,0.8949466043,3,43,55,8.372557546,0.7503099648,0,30,0
21,70274.54702,12,25,670.6478902,23632.01573,24,14.68142783,0.5062729486,3791.78694,26486.96834,12310.08886,4,10,3,3,0.1039639327,2,12,74,4.875576819,0.01945601665,0,95,0
25,32597.5093,11,39,739.4564796,30776.86619,60,12.41988129,0.7678522857,2514.429119,21021.34406,27992.34895,5,29,5,1,0.5954444763,4,54,35,1.242310599,0.711475868,0,54,0
45,39823.71369,14,5,621.3571501,25633.21232,48,6.805652718,0.6315856648,3045.839427,0,8357.024819,4,24,1,1,0.368460373,4,53,8,8.877989034,0.658594547,0,13,0
39,41163.24849,11,22,613.6285393,41226.83688,60,17.84159061,0.6368477463,987.6031177,4954.719745,37562.72595,0,12,5,1,0.2651893286,5,78,96,5.11377427,0.6735846875,0,53,0
53,30485.87665,14,13,605.3603205,30616.82826,60,4.633676723,0.5406994033,2844.693527,20819.57648,23501.17818,4,10,2,2,0.8303961439,2,54,7,10.2493606,0.8714967309,0,57,0
53,71257.43076,9,27,668.3057832,32004.36321,36,16.06678776,0.191662076,2624.018386,14916.05765,0,0,13,2,1,0.7368727405,2,10,39,4.1089692,0.6212247113,1,57,0
39,60940.41789,8,15,799.9445157,20919.32774,60,13.4355245,0.2647522657,3617.817045,21077.92562,20704.45262,5,16,3,1,0.8527437181,3,50,14,2.780446035,0.437109579,0,87,0
40,42825.62239,8,17,739.3618715,11627.08482,60,12.72447907,0.2707569837,4197.541062,0,20054.56041,2,17,5,1,0.7636428327,5,99,42,7.084947347,0.8629756386,0,1,0
29,58997.09486,14,26,730.7253389,1000,48,13.80465436,0.4036272523,2967.499278,0,34448.53746,1,9,5,1,0.9890004445,2,42,88,6.692044184,0.6760068948,0,31,0
51,77910.85487,10,33,715.3831494,8209.421253,60,14.14924355,0.344887263,1219.036565,17418.14292,51953.6142,0,23,1,2,0.6831984187,4,59,44,6.926197571,0.9583039403,0,46,0
26,60459.68148,11,18,756.7020336,13033.48492,36,3.665912575,0.8235287574,2182.436184,14059.07922,22245.28131,0,23,4,3,0.6908605791,3,18,98,3.630219702,0.5378951943,0,83,0
64,80899.00581,13,9,703.6371922,25332.52143,36,16.20314927,0.3661386218,2982.59262,20702.9752,17608.49923,4,22,3,1,0.8680492635,4,52,82,7.965104385,0.1413879734,0,87,0
22,79822.89874,9,8,768.7333484,9243.132702,36,9.793850335,0.2430087496,2874.117561,0,15364.94584,3,3,3,2,0.812822111,1,18,20,5.865158947,0.7656976695,0,51,0
62,67460.71705,8,17,722.6562833,11445.84451,48,4.098319435,0.6195522115,1719.130727,567.2576106,18295.91736,3,20,1,2,0.1518983817,1,99,23,9.189260438,0.3096629375,0,95,0
63,67235.66993,14,22,728.2104195,44801.31278,48,13.80862461,0.828955477,685.903966,17366.67483,33052.0999,0,20,2,2,0.5611635261,3,10,89,11.66152124,0.5142037219,1,6,0
62,70113.42459,15,2,727.3246736,13953.48252,36,3.796490653,0.2847661027,3794.336149,8421.432172,13497.60432,4,13,4,1,0.5094639523,4,62,41,8.039984696,0.5422771853,1,67,0
60,54992.51274,11,2,663.4253132,17073.47249,48,15.73154975,0.4483862496,3819.523018,13185.90641,22807.73144,1,10,5,3,0.006282189969,4,48,85,0.7540515213,0.8553101155,1,3,0
26,57635.70517,16,26,737.2289213,13243.4369,48,5.903198686,0.4581355449,2001.269915,23212.94841,24897.20799,0,2,3,3,0.7686603806,5,83,66,5.242133135,0.4151944944,2,51,0
48,56706.69275,14,20,589.7489152,22437.85749,36,15.42928309,0.8663347914,3502.77414,15559.54664,35888.80995,5,20,2,2,0.3479170388,5,26,36,9.699768388,0.633559408,1,55,0
32,66852.20856,8,16,587.1119782,28935.17122,24,10.93794958,0.1490865234,1512.980069,13861.48509,9314.141275,2,22,3,2,0.06648705258,5,59,50,5.985549356,0.0007583201927,1,11,0
50,54832.91886,10,34,597.6383072,31544.52728,24,11.01479745,0.3850180775,2248.088426,7579.06112,17251.49832,1,22,4,1,0.7745618347,3,16,89,3.989259755,0.2040715968,0,22,0
32,53560.91421,15,3,700.8706048,26815.85498,60,4.239184816,0.1511553642,1665.340271,19034.26415,22629.46875,1,27,2,3,0.2262816639,5,27,19,4.688185663,0.7993949903,0,31,0
25,56765.161,8,20,652.4574917,26963.08329,36,8.070365531,0.8528627479,2849.929666,27589.79369,9038.816501,2,10,1,1,0.1418960286,2,65,16,4.829027334,0.7991904578,0,31,0
55,64587.63389,18,1,640.8627386,47545.59469,24,4.686090034,0.4574020815,2527.564955,2617.884273,29224.66551,0,19,5,2,0.5082793404,4,99,85,9.506335623,0.4212509282,1,63,0
31,81872.21223,16,9,625.1956346,23098.58549,60,8.741724798,0.1929989768,821.8264145,0,0,0,23,3,3,0.432071751,2,17,81,6.617339291,0.1445109458,0,60,0
56,70321.39005,12,17,670.6340056,28741.38787,60,9.306504242,0.4637505,2325.550092,5277.234384,52622.22579,5,17,5,1,0.3278052704,4,88,24,9.521459039,0.4455829358,1,68,0
28,45406.04237,13,38,631.8498167,14712.40998,48,11.9977704,0.7426347653,1621.983731,22537.91669,0,4,25,5,3,0.6073540071,3,53,90,0.5400447391,0.5659638612,0,62,0
63,51868.28559,13,24,637.9144311,24957.40841,60,5.912875371,0.5119312777,3677.691343,19951.47208,20063.41609,4,20,3,2,0.1015317011,3,75,74,0.933881167,0.8472994582,2,86,0
47,41170.38424,14,22,701.1775911,18684.82282,48,13.03263436,0.5713962234,2198.747701,19272.32096,7026.302286,2,27,5,1,0.980723761,1,10,57,5.275351997,0.6490871221,0,97,0
41,84433.0323,11,25,619.380035,18655.35268,36,4.793308258,0.4800049367,2475.941779,27434.40537,24054.51879,5,13,2,2,0.1923657735,4,88,34,4.411317339,0.4237306548,0,45,0
33,53091.89373,16,6,735.8115385,13971.82331,48,17.34190923,0.08760063813,2200.783897,28791.76162,15140.04929,2,24,2,3,0.1703313137,2,93,5,11.5384864,0.194233225,0,83,0
44,48430.73528,14,18,707.4489838,18475.42677,12,12.87781449,0.829917282,3304.888801,17806.33759,0,4,1,5,2,0.7397900212,1,95,45,8.033643964,0.1639898148,1,56,0
54,56142.2104,11,36,734.8916227,19971.171,60,10.53217066,0.6039143461,1925.08804,0,0,1,23,1,2,0.6154343016,3,34,26,8.866127772,0.5745802225,0,10,0
30,57986.88445,8,4,800.9677177,26973.00677,48,16.83909163,0.7508766403,3762.349036,19364.92149,33203.14328,5,12,3,3,0.6813530739,2,25,50,4.108187055,0.2840422453,1,58,0
49,37329.28576,15,39,683.5957079,54472.69628,48,13.90287345,0.1024879961,3053.320917,23259.68297,20795.4037,3,15,3,2,0.01174564606,5,8,43,8.116188273,0.08517185349,0,84,0
47,47276.19413,15,30,745.7884365,36848.78417,24,7.925570814,0.8415728934,2067.900886,9110.613348,32006.81147,5,7,2,2,0.3728581834,2,46,28,4.294832841,0.7433026795,1,9,0
38,73552.59904,12,36,768.6383551,39241.71147,60,6.360609165,0.3315270907,3056.87321,26167.34103,0,5,11,4,1,0.1752724796,2,69,15,1.620623991,0.06546450499,1,86,0
63,38938.41704,17,5,686.4127433,34384.07384,48,7.848102937,0.8938490503,3319.311795,14230.18525,34590.6187,2,9,3,3,0.2835204301,2,35,39,6.519049154,0.2205054025,0,48,0
40,61402.47681,10,9,737.4142624,28986.93557,36,14.12270017,0.3633726004,3004.965644,10295.52394,7993.067435,1,5,3,1,0.6211684426,4,94,10,9.725654665,0.4319692176,0,94,0
25,39192.71108,12,3,716.3074283,12113.00552,12,5.986362484,0.6956629653,2561.984297,22705.15973,57601.11421,4,16,3,2,0.797067904,5,48,67,2.572523384,0.443641145,1,94,0
57,87124.10477,17,34,574.3763808,19297.18683,24,6.624745224,0.3664061461,2754.060485,6674.943495,19121.54373,2,13,5,2,0.1899323741,1,31,23,10.18191826,0.6072356255,1,13,0
40,55372.01881,13,35,681.1563333,20100.26658,36,3.917058568,0.1911657095,2052.666694,32811.5411,41859.90524,5,24,4,2,0.4595437668,4,25,43,5.248721176,0.06100954075,0,62,0
39,40813.93183,19,35,692.8529233,27423.72029,48,16.75697344,0.5758724175,2787.010303,0,13540.06024,2,3,3,2,0.1096798166,5,22,16,11.21449376,0.9050005553,0,77,0
55,69867.37063,13,11,646.5393544,25514.38415,36,7.961102281,0.6143928276,1851.762786,0,14736.05146,3,24,3,3,0.8112506661,2,46,23,6.255262507,0.7053287009,0,3,0
41,72033.1376,16,6,698.1671765,15760.55298,12,8.695791145,0.4862059114,2449.838177,5405.724082,31563.99768,4,21,1,1,0.3356060679,5,30,30,5.997698069,0.0528231845,0,20,0
37,45165.14421,9,4,609.164817,15084.24804,12,8.331786744,0.844369347,3137.753274,29274.80736,37153.81026,1,11,2,2,0.7655462235,2,63,34,4.294435221,0.73749917,0,21,0
32,58678.67275,9,32,631.9726538,41801.0794,60,4.345444159,0.2192508539,3139.908426,5085.422002,22542.47567,3,17,5,3,0.3786787951,1,17,11,3.367585803,0.5303008483,0,60,0
19,71638.8813,18,33,741.7595246,12250.57408,48,6.832853066,0.4999162644,1933.786215,18552.51349,30854.85021,0,28,1,1,0.04453275951,3,56,93,1.06265983,0.3349809481,0,30,0
27,66376.00004,15,37,734.6418334,28636.45323,60,13.8045163,0.6505951911,2154.747122,24936.59867,5526.312604,0,5,2,2,0.3783322912,2,45,73,8.416843152,0.003370060347,2,61,0
21,74487.96687,19,19,730.2378321,24008.09188,48,17.40221998,0.1337405743,2920.729671,17823.90905,32236.31104,2,20,4,3,0.4553288537,2,37,96,3.275995133,0.9231035183,0,91,0
55,71220.18043,19,34,538.841494,39788.68233,12,7.903109424,0.834568704,2618.196232,14062.19793,26644.56118,4,26,4,1,0.1544548921,3,88,67,2.433168754,0.2035466017,1,46,0
60,74587.11163,14,19,704.6482969,21307.68205,12,4.348390943,0.4919524777,1311.589821,21689.26573,47935.51313,3,15,1,3,0.2390283768,4,69,45,3.040587526,0.2163388319,0,10,0
45,77829.85743,13,28,710.2302203,21488.26733,48,4.873211369,0.2462202034,2198.502948,12209.33574,16507.32454,1,6,1,2,0.5435546936,1,35,47,5.612903273,0.1420725207,0,59,0
48,70336.85941,18,26,700.0574352,15886.96239,24,6.598884742,0.4578680986,4261.795471,19595.1814,13962.47606,1,29,5,3,0.05965780759,2,49,70,1.339336872,0.5930726902,1,56,0
50,69386.01853,16,4,594.5839309,40295.32847,24,6.276167687,0.4176445595,2957.597726,17513.22918,24424.41879,5,5,3,3,0.2699678992,1,22,75,6.109053762,0.7836696236,1,15,0
26,67374.30076,16,12,731.2941094,37542.32618,36,11.66591126,0.393868372,2188.240932,878.294592,25164.43566,0,15,4,3,0.6383396007,4,95,16,11.73441508,0.8436467517,0,45,0
56,52123.93733,19,1,619.2213186,22583.94948,36,15.86876011,0.8507209051,3891.030826,14053.87499,13192.23452,1,1,4,1,0.4359127747,4,28,85,11.93914858,0.190315651,1,31,0
56,46331.22785,11,1,601.8557643,1000,24,8.664579049,0.8438451761,2184.880382,32867.50405,25298.13482,0,28,3,2,0.03369498212,4,3,30,5.853563671,0.722504227,1,13,0
36,90561.37828,14,37,665.6677907,19444.23388,12,16.54344288,0.7353919492,3075.610573,0,6801.90636,1,12,2,2,0.1990828353,3,72,93,1.006906994,0.07456759272,0,17,0
46,40455.9503,11,10,699.9528137,25423.66733,36,8.321648687,0.3431817013,2194.987017,19772.46217,45183.99081,5,8,5,1,0.5205898499,3,20,35,11.99733551,0.720819299,1,8,0
20,67672.61989,19,23,706.0919971,18588.79429,24,4.116461138,0.5623395313,3082.850999,858.6900247,6469.746558,3,11,1,2,0.5122607386,5,98,47,7.398842297,0.09987666424,1,93,0
33,57153.95536,19,36,594.5008083,5992.677034,36,5.735354915,0.2095989911,2264.191844,23935.7687,32280.51528,4,22,3,3,0.6201851653,3,2,39,11.98740045,0.09098572589,0,27,0
58,66880.33248,10,9,765.5843713,3532.572258,24,6.566724087,0.8118756052,3233.080543,39201.01488,21120.37863,4,29,4,1,0.4397363697,4,9,12,1.784193838,0.08718082732,2,88,0
38,79367.58744,17,3,676.9015801,17996.34432,48,5.732941489,0.2308841604,1210.422372,12225.28437,35409.61784,1,12,3,1,0.1238303312,5,8,96,3.401629854,0.1000942827,1,89,0
40,42188.76531,17,20,650.9873506,9386.047293,12,6.689081877,0.5129915848,2822.390551,25748.49763,16376.96285,4,11,2,2,0.9605799223,2,97,61,2.131454576,0.3707666371,1,25,0
38,58331.88236,11,30,610.3128452,18050.35792,48,11.1297962,0.1708777233,1923.015855,10528.61157,20380.31771,2,8,4,1,0.4319874883,5,2,28,10.56826963,0.4883880048,0,14,0
23,54631.68646,17,3,689.2131427,17370.1487,60,13.04637716,0.3945570754,3567.26777,15399.30753,29141.17718,0,16,3,1,0.1569687091,1,79,89,2.082360376,0.7707947719,1,41,0
39,60673.56073,19,17,694.4352688,33089.47915,36,5.715279296,0.2388555002,2019.275491,11828.36943,45538.50836,5,26,5,1,0.3353988758,2,91,78,3.439493314,0.9563428638,0,1,0
49,69307.11787,8,9,637.2122293,15577.12616,12,4.100024024,0.8623794156,1893.382434,23653.55916,23405.11994,1,18,3,1,0.9491782449,2,20,74,0.6261463808,0.4061015692,2,92,0
39,60483.15679,11,21,695.920914,32247.32878,48,15.42466551,0.6090784406,1713.348544,16782.56359,26674.81256,3,12,5,2,0.6936071904,5,44,65,0.7829300706,0.1004527395,0,86,0
45,58185.69254,17,17,581.5022341,25086.43948,60,5.405586282,0.09734393709,1673.170436,19068.20927,6485.761422,2,11,2,1,0.3701726716,4,1,22,3.523732308,0.9005564172,0,90,0
46,47344.45748,9,4,686.544475,3180.955035,60,7.770668162,0.2345158074,3342.045227,18601.2496,26645.15211,2,7,4,3,0.8016829376,1,14,20,11.93242338,0.784377716,1,74,0
24,75092.45876,19,15,625.4494337,24881.76842,12,16.40828395,0.6611376925,4539.217349,0,23604.09158,5,26,3,1,0.4821518743,5,50,67,4.154310301,0.05874904578,1,41,0
55,74075.74875,10,6,624.8437091,40033.28512,60,8.234543226,0.1424506465,3194.233333,20388.71884,35444.04526,3,28,4,2,0.4419775498,3,21,1,11.11820175,0.3427139708,0,79,0
55,30586.29525,17,27,694.4299644,19718.98712,24,4.98524665,0.4794267741,2266.075893,22715.14606,2502.961329,4,22,2,2,0.4403418597,2,6,87,8.995876804,0.9459662176,0,24,0
35,53058.12382,19,24,745.1400916,42195.96776,48,3.819395202,0.3061204268,2080.483466,21701.64987,21813.19251,1,23,3,2,0.4936603907,4,66,54,6.73073544,0.9052840065,0,26,0
20,47853.968,15,29,700.9199485,31506.7232,48,16.70024542,0.6807363191,2969.884964,20021.91793,9203.9994,3,24,2,3,0.2385441452,5,28,87,11.34823284,0.1484711795,0,1,0
55,60333.08545,17,25,759.5294895,15729.551,48,3.089387102,0.7358622758,2878.30998,16261.40073,13583.38998,4,22,3,1,0.4497103231,5,79,14,5.8740626,0.5265032579,1,15,0
39,78171.39682,14,6,680.6680905,35032.31641,12,16.84435378,0.05994631476,300,0,0,3,21,3,2,0.05465651297,5,86,10,11.17917872,0.5456047595,0,42,0
54,77159.84079,9,15,758.0395884,21866.07765,48,10.12593661,0.06789720312,2195.485265,7265.871499,0,4,13,5,2,0.7744960224,5,100,4,0.9300503684,0.4912591335,1,74,0
34,47954.21954,9,20,709.4371244,17595.73925,60,4.892978196,0.4188085832,2776.554622,0,36650.74997,2,27,3,1,0.7829406483,2,33,19,2.162031184,0.2543146409,0,39,0
58,47435.98016,12,13,725.7859688,1000,36,13.46822184,0.2951991098,542.4830383,0,17412.57761,2,4,1,1,0.7666108062,5,53,68,2.391751916,0.1209869061,0,81,0
44,77492.24434,9,29,664.3340998,24473.21745,12,17.10736023,0.4255606233,2826.633848,3743.634636,21019.97641,5,14,5,3,0.7637132668,4,39,11,7.093724839,0.8176833553,0,51,0
60,66994.70422,16,20,613.6982848,31166.26654,12,3.512831964,0.5381686701,1759.61242,16589.888,22150.28311,2,13,4,3,0.6052193496,2,94,63,0.6818255776,0.618148907,1,81,0
58,65191.3166,16,0,671.9883175,37619.98009,12,5.392599785,0.3348423459,2458.115361,10295.33813,20232.82219,5,21,4,2,0.4264771068,2,61,32,2.061144664,0.2733351935,0,35,0
18,45088.85984,13,37,779.1198981,15394.7486,24,9.599850116,0.7506142222,1663.397007,22614.68576,31415.88367,0,24,5,3,0.5305296025,1,37,58,7.824131415,0.8862643654,1,61,0
24,68575.31936,9,9,606.5053512,15808.95731,24,10.02936432,0.3767649755,2178.124005,27928.79892,8899.551397,2,15,4,2,0.3737875841,3,72,18,1.41459224,0.7525436686,1,32,0
42,42785.3559,14,5,668.1719248,35606.70364,60,4.486443713,0.1167908233,1254.409564,14854.64976,28742.24716,5,21,4,2,0.485993985,1,38,93,5.177972817,0.8155385148,0,71,0
57,79720.0129,17,10,611.6445309,6233.030258,12,6.567963151,0.7470717444,2090.410073,0,32741.73404,0,24,3,3,0.03905790729,2,11,1,9.234380908,0.8142680757,2,3,0
20,98244.78248,16,38,750.546529,41302.45121,60,5.299601802,0.1000444366,2719.224687,8789.266683,31591.61919,1,19,4,3,0.9833856922,5,28,89,5.801422698,0.5643472328,2,61,0
40,58115.94815,19,13,632.9649537,33237.39202,12,4.851310769,0.8793185219,2607.30078,9461.890435,36186.72171,3,23,3,1,0.5759751199,4,59,87,3.73880307,0.5258322399,0,49,0
51,62831.67242,17,32,710.9406574,32243.022,60,5.05934824,0.5434747666,663.4592365,1599.286421,23929.6314,5,17,3,2,0.8548376876,5,78,26,1.903883917,0.8892162024,1,38,0
50,69827.38259,17,37,662.0258769,21238.16791,36,3.490606277,0.6232512023,1909.820334,24.23171983,13205.29573,2,26,2,3,0.3057662489,4,23,18,4.167552948,0.1411306587,0,42,0
37,56788.90169,15,1,804.5520488,22881.33814,60,5.043158123,0.2264786128,3026.4094,7014.139558,29055.43278,1,24,4,2,0.9636943112,2,94,50,3.744628359,0.9371848636,1,71,0
45,59072.18572,14,21,701.7288351,24778.21687,36,3.912962788,0.1126498253,3298.428082,9128.515092,41993.91351,1,20,2,1,0.9112579893,4,37,35,11.75836115,0.9052445243,0,31,0
62,57618.79385,10,24,607.6040138,32331.64067,36,4.817444558,0.1446373674,1384.191918,16705.01565,26952.47572,5,12,3,3,0.9818851693,1,40,47,7.856531224,0.5170722849,1,66,0
45,66834.00948,18,9,678.2469762,21281.53888,60,6.794309327,0.7713543619,2662.661108,3230.840344,17789.00149,0,22,4,2,0.442767027,4,18,48,8.125327697,0.9390738635,0,74,0
22,53369.4072,10,15,634.49579,1000,60,14.26263506,0.6679611318,4113.385646,12226.28722,22835.56435,4,15,2,3,0.08003977619,2,75,53,10.58675586,0.1012797777,1,81,0
44,16119.41503,17,4,615.6295955,27427.24756,24,11.37243307,0.1708219431,3552.883248,18868.10932,24566.88989,1,10,5,3,0.3345565106,2,94,70,1.987518703,0.9582727468,2,91,0
34,36203.56012,13,3,727.6140064,12383.48361,60,5.488985983,0.6121296754,3974.347728,6607.111051,15253.78791,4,22,3,2,0.498228887,5,46,42,1.898974304,0.0605101512,0,13,0
29,77063.86609,14,16,726.0898184,23246.03594,12,15.87026605,0.7964501478,1974.766014,4191.931198,41909.65895,3,4,2,1,0.212063609,4,31,47,9.660371738,0.4833211608,0,97,0
60,66872.80499,19,17,756.1614122,37430.1994,24,17.8157209,0.05443932199,2007.192626,20669.01551,6206.008726,3,8,5,2,0.09693111409,3,61,87,10.34832369,0.6667836873,0,71,0
39,37115.86964,13,10,702.8181976,8119.192572,60,4.18922704,0.5264259167,3818.611172,10678.18813,14768.48285,2,15,5,3,0.2874900267,1,92,19,6.234531251,0.2785458246,2,80,0
53,63314.89781,12,10,701.0234107,28490.65456,24,4.976359273,0.7464278044,2342.326329,15629.22205,49275.97461,0,8,4,3,0.1568893312,1,41,88,5.61096814,0.04014590846,0,35,0
27,86666.86398,19,29,684.8262583,28350.1658,60,10.96957984,0.1701936525,1658.367066,17646.86578,8504.257299,4,8,1,3,0.6038443549,2,4,15,5.393471015,0.4140308485,1,33,0
20,75328.9192,18,23,658.4693285,26503.62853,60,15.05618855,0.8707429027,1041.124387,9675.21679,20914.49098,3,3,1,1,0.2496459269,1,16,61,7.26709663,0.3783140569,1,12,0
44,32681.71617,17,10,700.5281586,26933.50431,48,14.47104888,0.4983512715,2098.654403,21856.79621,40267.76676,4,16,2,3,0.7372607566,2,27,61,8.111158617,0.4683364335,0,30,0
33,48342.7388,9,34,719.9911214,35936.64485,60,11.79748738,0.719175346,2781.367473,6274.621362,28300.50311,1,15,2,1,0.1690722874,4,6,40,2.574638441,0.134912307,0,16,0
27,77821.35265,8,6,667.6579594,11178.77922,36,8.523798472,0.6806779068,3467.025759,5002.839409,33475.80702,2,0,1,2,0.6955895369,2,19,36,11.90002259,0.149413601,1,23,0
54,81628.84267,11,6,724.5419228,36513.41062,24,9.01167267,0.205214398,1639.449155,2699.54612,12549.10448,4,26,4,3,0.05533458353,4,49,87,11.27515642,0.3798974338,0,67,0
41,74778.85368,11,19,717.1855206,19697.72356,60,5.992024732,0.1338177754,3269.363022,0,25642.86314,1,27,4,2,0.2162164538,1,68,63,8.832054467,0.7416267998,1,80,0
28,59009.36881,17,38,678.1381923,20366.48854,12,14.71811725,0.4460251329,2579.036681,10199.71617,18065.17216,1,7,5,1,0.7510502068,2,51,57,6.740212456,0.7249208516,0,20,0
35,53511.69281,8,20,713.9887454,37461.80152,36,10.16986057,0.505212391,2305.501905,16996.50636,11215.20636,2,28,3,3,0.8773015902,1,80,43,9.26212954,0.5441144171,3,90,0
35,62100.93934,15,32,742.7328636,19163.59864,24,7.738070146,0.3201948567,3247.84918,8045.548591,32285.93701,3,6,4,2,0.07308182738,5,11,21,4.469363326,0.4565508906,0,43,0
34,79414.04977,17,21,588.1256756,38582.2807,24,12.51271728,0.4758754738,2551.296902,15725.60287,0,4,3,3,1,0.7639198774,4,78,29,6.297789733,0.3141638563,1,77,0
25,54422.48462,10,12,623.370631,32980.916,60,14.79769974,0.4669877035,3013.385441,48605.94141,14485.71144,3,21,1,3,0.7370482694,4,100,75,7.797225637,0.4317237449,0,62,0
62,40414.97918,12,7,755.8102489,34881.2346,12,17.50039737,0.7009290379,568.6660109,17939.24145,0,2,19,1,3,0.6030595467,2,16,99,7.061035686,0.4520409399,0,42,0
